Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,lat,long,disp_0.5_mile,disp_1_mile,school_0.5_mile,school_1_mile
2015-02-17,1120.0,Newton,13,F,H,F,transport/sell/furnish/etc marijuana,33.9916,-118.2652,0,0,4,16
2015-02-17,2315.0,Mission,30,M,O,F,possession marijuana for sale,34.2997,-118.4598,0,0,1,5
2015-02-17,1745.0,N Hollywood,15,F,H,M,minor poss < 28.5 grams marijuana/school,34.2027,-118.3745,0,3,2,4
2015-02-18,1340.0,West LA,46,M,H,F,possession marijuana for sale,34.0352,-118.4387,3,6,3,5
2015-02-18,1630.0,Pacific,18,M,B,F,transport/sell/furnish/etc marijuana,33.985,-118.4701,1,2,1,3
2015-02-18,630.0,West LA,27,M,B,F,possession marijuana for sale,34.0571,-118.3899,0,0,1,1
2015-02-18,2015.0,West LA,43,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0352,-118.4387,3,6,3,5
2015-02-18,1340.0,West LA,49,M,H,F,unlawfully plant/cultivate/etc marijuana,34.0352,-118.4387,3,6,3,5
2015-02-18,1800.0,Rampart,45,M,H,M,possess 28.5 grams or less of marijuana**,34.0729,-118.2664,1,2,3,14
2015-02-19,2350.0,Pacific,38,M,B,F,transport/sell/furnish/etc marijuana,33.9599,-118.3839,0,2,0,3
2015-02-19,1300.0,Southwest,15,F,B,M,minor poss 28.5+ grams marijuana/school,34.0327,-118.3189,0,2,5,12
2015-02-19,1415.0,Wilshire,18,M,H,M,possess 28.5 grams or less of marijuana,34.0487,-118.3357,0,2,3,8
2015-02-19,1055.0,Southeast,19,M,B,M,possess 28.5 grams or less of marijuana**,33.9492,-118.2893,0,1,3,15
2015-02-19,1300.0,Van Nuys,26,M,W,F,possession marijuana for sale,34.1938,-118.4702,0,0,2,5
2015-02-20,1340.0,Northeast,18,F,W,F,use minor under 14 trans/sell marijuana,34.1145,-118.2464,0,0,5,10
2015-02-20,900.0,77th Street,16,M,H,F,possession marijuana for sale,33.9688,-118.2684,0,1,4,12
2015-02-20,915.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3387,0,5,2,4
2015-02-21,1200.0,Central,23,M,H,M,possess 28.5 grams or less of marijuana**,34.051,-118.248,2,9,1,9
2015-02-21,225.0,Hollywood,27,M,W,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,2,2,2,5
2015-02-22,2200.0,Mission,19,M,H,M,poss of more than 28.5 grams of marijuana,34.2938,-118.4631,0,0,1,3
2015-02-22,1700.0,West Valley,30,M,W,I,possess 28.5 grams or less of marijuana,34.1625,-118.5186,1,1,0,3
2015-02-22,2200.0,Mission,20,M,W,M,poss of more than 28.5 grams of marijuana,34.2938,-118.4631,0,0,1,3
2015-02-22,1700.0,77th Street,51,M,B,F,possession marijuana for sale,33.9951,-118.3193,0,1,3,10
2015-02-23,2345.0,77th Street,28,M,B,F,transport/etc marijuana,33.9665,-118.2586,0,1,3,15
2015-02-23,2015.0,West Valley,40,M,B,M,possess 28.5 grams or less of marijuana**,34.1939,-118.547,0,0,1,6
2015-02-23,1430.0,N Hollywood,33,M,B,F,transport/sell/furnish/etc marijuana,34.194,-118.3954,1,3,2,4
2015-02-23,1440.0,N Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.194,-118.3954,1,3,2,4
2015-02-24,1925.0,Hollywood,20,M,H,F,induce/etc minor to use/sell marijuana,34.0885,-118.3092,3,6,2,12
2015-02-24,1420.0,Central,61,M,B,F,transport/sell/furnish/etc marijuana,34.0416,-118.244,4,11,1,5
2015-02-24,300.0,Harbor,28,M,W,I,possess 28.5 grams or less of marijuana,33.8067,-118.3009,0,0,3,5
2015-02-24,1400.0,Central,52,M,B,M,possess 28.5 grams or less of marijuana**,34.0442,-118.2439,4,11,0,5
2015-02-25,1320.0,Mission,18,F,B,I,possess 28.5 grams or less of marijuana,34.2319,-118.4655,0,0,4,14
2015-02-25,2015.0,Southeast,50,M,B,F,transport/sell/furnish/etc marijuana,33.9406,-118.2462,0,0,6,16
2015-02-25,1700.0,Topanga,52,F,W,F,possession marijuana for sale,34.2222,-118.5951,0,0,0,3
2015-02-25,2000.0,Rampart,23,M,H,F,transport/sell/furnish/etc marijuana,34.0565,-118.2768,1,4,7,27
2015-02-25,2100.0,Hollywood,38,M,O,F,possession marijuana for sale,34.1054,-118.305,1,2,0,9
2015-02-25,1700.0,Topanga,28,M,W,F,possession marijuana for sale,34.2222,-118.5929,0,0,0,3
2015-02-25,2000.0,Rampart,22,F,H,F,transport/sell/furnish/etc marijuana,34.0565,-118.2768,1,4,7,27
2015-02-25,1830.0,77th Street,39,M,B,F,transport/sell/furnish/etc marijuana,33.9875,-118.3002,0,2,2,7
2015-02-25,1700.0,Topanga,32,M,W,F,possession marijuana for sale,34.2222,-118.5951,0,0,0,3
2015-02-25,1445.0,Northeast,15,F,H,I,possess 28.5 grams or less of marijuana,34.1331,-118.1897,0,0,2,7
2015-02-26,1520.0,Hollywood,18,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3295,2,2,1,11
2015-02-26,1050.0,Devonshire,41,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2428,-118.5448,0,0,2,3
2015-02-26,1015.0,Van Nuys,30,M,W,F,possession marijuana for sale,34.1844,-118.4356,0,0,0,5
2015-02-26,1100.0,Van Nuys,29,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1516,-118.46,0,1,1,2
2015-02-26,1705.0,Hollywood,22,M,B,F,transport/sell/furnish/etc marijuana,34.1034,-118.3325,2,2,1,3
2015-02-26,845.0,Harbor,48,M,H,F,transport/sell/furnish/etc marijuana,33.726,-118.321,0,0,1,2
2015-02-26,900.0,Newton,16,M,H,F,possession marijuana for sale,33.9916,-118.2593,0,1,5,17
2015-02-26,1100.0,Van Nuys,35,F,W,F,unlawfully plant/cultivate/etc marijuana,34.1516,-118.46,0,1,1,2
2015-02-26,1030.0,Van Nuys,33,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2048,-118.4426,0,0,1,8
2015-02-26,1840.0,Hollywood,25,M,B,F,transport/sell/furnish/etc marijuana,34.1034,-118.3325,2,2,1,3
2015-02-26,1835.0,Hollywood,24,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.331,2,2,1,8
2015-02-26,1835.0,Hollywood,22,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.331,2,2,1,8
2015-02-26,1720.0,77th Street,17,M,B,M,minor poss 28.5+ grams marijuana/school,34.0037,-118.3089,0,1,1,12
2015-02-26,1255.0,Mission,19,M,H,M,possess 28.5 grams or less of marijuana**,34.2668,-118.4473,0,0,2,6
2015-02-27,2300.0,Pacific,36,M,B,F,possession marijuana for sale,33.9911,-118.4658,1,3,2,5
2015-02-27,2330.0,Hollywood,21,M,B,F,possession marijuana for sale,34.1016,-118.3348,2,2,2,5
2015-02-28,1530.0,West Valley,30,M,B,M,possess 28.5 grams or less of marijuana**,34.2011,-118.5426,0,0,2,7
2015-02-28,1710.0,Van Nuys,25,F,B,I,possess 28.5 grams or less of marijuana,34.203,-118.4662,0,1,1,6
2015-03-01,1620.0,Pacific,18,M,H,I,possess 28.5 grams or less of marijuana,33.9165,-118.4276,0,0,0,0
2015-03-01,455.0,77th Street,37,M,H,F,possession marijuana for sale,33.9807,-118.2827,0,0,5,12
2015-03-01,2030.0,Mission,26,M,H,F,possession marijuana for sale,34.2319,-118.4676,0,0,3,14
2015-03-02,1420.0,Newton,24,M,H,F,possession marijuana for sale,34.0155,-118.2772,3,5,5,20
2015-03-02,1420.0,Newton,21,M,H,F,possession marijuana for sale,34.0155,-118.2772,3,5,5,20
2015-03-02,1420.0,Newton,24,M,H,F,possession marijuana for sale,34.0146,-118.268,1,4,9,20
2015-03-02,1315.0,Pacific,23,M,B,I,possess 28.5 grams or less of marijuana,33.9913,-118.4775,1,4,1,2
2015-03-03,1930.0,Devonshire,36,M,W,F,unlawfully plant/cultivate/etc marijuana,34.259,-118.5396,0,0,0,5
2015-03-03,1625.0,Pacific,55,M,H,M,possess 28.5 grams or less of marijuana**,33.989,-118.4755,1,3,1,3
2015-03-03,1630.0,Devonshire,16,M,H,F,possession marijuana for sale,34.2611,-118.5158,0,0,2,6
2015-03-03,1215.0,Olympic,15,M,H,F,possession marijuana for sale,34.0509,-118.2937,1,3,3,21
2015-03-04,1430.0,Van Nuys,21,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1867,-118.4487,0,1,4,9
2015-03-04,1250.0,Rampart,43,M,W,M,poss of more than 28.5 grams of marijuana,34.0764,-118.2905,1,2,8,17
2015-03-04,1615.0,Hollywood,28,M,W,F,transport/sell/furnish/etc marijuana,34.0998,-118.3267,2,2,1,12
2015-03-04,1600.0,Newton,43,M,O,F,possession marijuana for sale,34.0126,-118.278,2,4,7,16
2015-03-04,1430.0,Van Nuys,29,F,O,F,possession marijuana for sale,34.1867,-118.4487,0,1,4,9
2015-03-04,1450.0,Van Nuys,25,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1867,-118.4487,0,1,4,9
2015-03-04,1110.0,Mission,61,M,H,F,transport/sell/furnish/etc marijuana,34.2927,-118.4513,0,1,1,4
2015-03-04,1500.0,Hollywood,29,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,0,4,2,5
2015-03-04,1900.0,Foothill,47,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2386,-118.393,0,0,3,3
2015-03-04,1430.0,Van Nuys,35,M,B,F,unlawfully plant/cultivate/etc marijuana,34.1867,-118.4487,0,1,4,9
2015-03-04,1410.0,Newton,41,M,O,F,unlawfully plant/cultivate/etc marijuana,33.9998,-118.2774,0,2,4,19
2015-03-05,1100.0,N Hollywood,30,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1849,-118.3943,0,2,2,6
2015-03-05,1815.0,Southeast,42,M,B,F,possession marijuana for sale,33.9358,-118.2481,0,0,6,15
2015-03-05,220.0,Southeast,25,M,H,F,possession marijuana for sale,33.9483,-118.2306,0,0,4,15
2015-03-06,1550.0,Central,34,M,B,M,possess 28.5 grams or less of marijuana**,34.0563,-118.2374,0,2,1,6
2015-03-06,1245.0,West LA,16,M,O,M,minor poss 28.5+ grams marijuana/school,34.0363,-118.4554,0,3,0,4
2015-03-06,1655.0,Pacific,34,M,H,M,possess 28.5 grams or less of marijuana,33.988,-118.4745,1,2,1,3
2015-03-06,1500.0,Topanga,22,M,H,M,possess 28.5 grams or less of marijuana,34.2234,-118.5932,0,0,0,3
2015-03-07,1630.0,Foothill,30,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2429,-118.3887,0,0,1,3
2015-03-07,1630.0,Mission,50,M,W,F,unlawfully plant/cultivate/etc marijuana,34.2153,-118.4409,0,1,3,6
2015-03-07,1730.0,Foothill,20,M,O,F,unlawfully plant/cultivate/etc marijuana,34.2458,-118.3849,0,0,0,3
2015-03-07,1630.0,Foothill,21,M,B,F,unlawfully plant/cultivate/etc marijuana,34.2458,-118.3849,0,0,0,3
2015-03-07,1800.0,Central,63,M,H,F,possession marijuana for sale,34.0417,-118.2443,4,11,1,5
2015-03-07,30.0,Hollywood,19,M,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.3374,0,5,2,5
2015-03-07,148.0,Hollywood,25,M,B,F,transport/sell/furnish/etc marijuana,34.098,-118.3267,2,2,1,12
2015-03-07,1810.0,Olympic,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0473,-118.2865,1,3,5,23
2015-03-07,930.0,Central,41,M,B,M,possess 28.5 grams or less of marijuana**,34.0481,-118.2507,7,12,2,9
2015-03-08,2350.0,N Hollywood,19,F,O,M,possess 28.5 grams or less of marijuana,34.2142,-118.4217,0,0,1,3
2015-03-08,2030.0,Pacific,45,M,B,F,transport/sell/furnish/etc marijuana,33.9573,-118.3962,1,1,0,3
2015-03-09,1840.0,West LA,28,M,W,F,transport/sell/furnish/etc marijuana,34.0468,-118.4473,1,4,1,5
2015-03-10,1345.0,Harbor,55,M,B,M,possess 28.5 grams or less of marijuana**,33.7257,-118.2766,0,0,0,2
2015-03-10,1700.0,Hollywood,25,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1137,-118.3746,0,0,1,1
2015-03-10,1445.0,Southeast,17,M,H,F,possession marijuana for sale,33.944,-118.2367,0,0,4,17
2015-03-11,900.0,Newton,37,F,B,F,possession marijuana for sale,33.9788,-118.2739,0,0,2,12
2015-03-11,1745.0,Mission,22,M,H,I,possess 28.5 grams or less of marijuana,34.2356,-118.4698,0,0,4,15
2015-03-11,2100.0,Mission,23,M,H,I,possess 28.5 grams or less of marijuana,34.233,-118.4386,0,1,1,4
2015-03-11,1700.0,Foothill,46,M,O,F,possession marijuana for sale,34.2158,-118.3911,0,1,2,5
2015-03-11,10.0,Hollywood,19,M,H,I,possess 28.5 grams or less of marijuana,34.0863,-118.3051,4,5,2,11
2015-03-11,1740.0,Southwest,19,M,H,M,possess 28.5 grams or less of marijuana**,34.036,-118.289,0,4,5,17
2015-03-11,1640.0,77th Street,28,M,O,F,possession marijuana for sale,33.9708,-118.2827,0,1,3,15
2015-03-12,5.0,Olympic,24,M,B,F,transport/sell/furnish/etc marijuana,34.0473,-118.2916,1,2,3,22
2015-03-12,1810.0,Southwest,24,M,B,F,transport/sell/furnish/etc marijuana,34.0309,-118.3024,0,1,1,14
2015-03-12,1810.0,Southwest,24,M,W,F,transport/sell/furnish/etc marijuana,34.0348,-118.2876,2,4,4,16
2015-03-12,855.0,West LA,31,M,B,F,transport/sell/furnish/etc marijuana,34.0406,-118.4633,0,0,2,4
2015-03-12,1850.0,Southeast,24,M,B,I,possess 28.5 grams or less of marijuana,33.9297,-118.2316,0,0,2,7
2015-03-12,1810.0,Southwest,19,F,H,F,transport/sell/furnish/etc marijuana,34.0307,-118.2923,1,3,3,15
2015-03-13,2325.0,Harbor,25,M,H,F,possession marijuana for sale,33.8202,-118.3063,0,1,0,2
2015-03-13,1500.0,Southwest,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0145,-118.2937,0,1,2,17
2015-03-13,1530.0,Hollywood,22,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,0,4,2,5
2015-03-13,1530.0,Hollywood,21,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,0,4,2,5
2015-03-15,1640.0,Van Nuys,46,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1766,-118.4589,1,1,0,5
2015-03-15,1320.0,Van Nuys,43,M,W,F,transport/sell/furnish/etc marijuana,34.2125,-118.4566,1,1,3,9
2015-03-15,1000.0,Hollywood,19,F,H,I,possess 28.5 grams or less of marijuana,34.0861,-118.303,4,5,2,12
2015-03-15,1030.0,Southwest,19,M,A,M,possess 28.5 grams or less of marijuana**,34.0204,-118.29,0,5,5,13
2015-03-16,1730.0,Southeast,29,M,W,F,transport/sell/furnish/etc marijuana,33.9391,-118.2826,1,2,2,13
2015-03-16,1430.0,Wilshire,17,M,H,M,give/transport/etc < 28.5 grams marijuana,34.0563,-118.3313,0,2,3,8
2015-03-16,1940.0,Southwest,43,M,B,F,transport/sell/furnish/etc marijuana,34.0234,-118.3723,0,1,2,3
2015-03-17,1000.0,Wilshire,15,M,H,F,transport/sell/furnish/etc marijuana,34.0563,-118.3313,0,2,3,8
2015-03-17,1430.0,Southeast,26,M,B,F,possession marijuana for sale,33.9456,-118.2323,0,0,4,20
2015-03-17,1815.0,N Hollywood,19,M,O,M,possess 28.5 grams or less of marijuana**,34.194,-118.4072,0,0,1,6
2015-03-17,1815.0,N Hollywood,20,M,W,M,possess 28.5 grams or less of marijuana**,34.194,-118.4072,0,0,1,6
2015-03-17,1925.0,Van Nuys,19,M,H,M,possess 28.5 grams or less of marijuana**,34.1776,-118.4355,0,0,0,3
2015-03-18,1830.0,Van Nuys,18,M,H,M,possess 28.5 grams or less of marijuana,34.194,-118.4225,0,0,2,4
2015-03-18,1305.0,Central,50,M,B,M,possess 28.5 grams or less of marijuana**,34.0515,-118.2424,2,7,0,7
2015-03-18,745.0,Mission,41,M,O,F,possession marijuana for sale,34.2164,-118.4381,0,1,2,6
2015-03-18,1445.0,Northeast,57,F,W,F,possession marijuana for sale,34.0936,-118.217,0,0,3,8
2015-03-18,1500.0,N Hollywood,33,M,W,F,possession marijuana for sale,34.1589,-118.3742,1,3,0,7
2015-03-18,1100.0,Mission,41,M,O,F,possession marijuana for sale,34.2573,-118.4674,0,0,0,5
2015-03-18,800.0,Pacific,34,M,B,F,transport/sell/furnish/etc marijuana,33.9428,-118.4054,0,0,0,0
2015-03-19,2240.0,Hollywood,37,M,B,M,possess 28.5 grams or less of marijuana**,34.1016,-118.3348,2,2,2,5
2015-03-19,2245.0,Hollywood,22,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3348,2,2,2,5
2015-03-20,1430.0,Wilshire,32,M,B,F,possession marijuana for sale,34.0351,-118.3437,0,3,0,8
2015-03-20,1400.0,Topanga,15,M,B,F,possession marijuana for sale,34.1682,-118.571,0,0,3,5
2015-03-20,1840.0,Central,36,M,B,M,possess 28.5 grams or less of marijuana**,34.0449,-118.2458,6,12,0,5
2015-03-20,1915.0,Central,57,M,B,M,possess 28.5 grams or less of marijuana**,34.0446,-118.245,4,11,0,5
2015-03-20,1825.0,Southwest,30,M,H,F,transport/sell/furnish/etc marijuana,34.0365,-118.2824,0,5,5,20
2015-03-21,1955.0,Central,52,M,B,F,possession marijuana for sale,34.0453,-118.2443,4,10,0,5
2015-03-21,1900.0,Harbor,16,M,H,F,possession marijuana for sale,33.7738,-118.2698,0,0,2,3
2015-03-21,415.0,N Hollywood,35,M,B,M,possess 28.5 grams or less of marijuana**,34.166,-118.3714,3,4,2,6
2015-03-21,510.0,Southeast,22,M,B,F,transport/sell/furnish/etc marijuana,33.9394,-118.239,0,0,5,16
2015-03-23,1230.0,Topanga,61,M,W,F,transport/sell/furnish/etc marijuana,34.2039,-118.5838,0,0,1,8
2015-03-23,1230.0,Topanga,41,M,W,F,transport/sell/furnish/etc marijuana,34.2039,-118.5838,0,0,1,8
2015-03-23,1515.0,Pacific,18,M,B,F,possession marijuana for sale,33.9947,-118.4444,0,1,3,9
2015-03-23,2300.0,Pacific,21,M,B,M,possess 28.5 grams or less of marijuana,33.9826,-118.407,0,0,1,6
2015-03-24,1000.0,Pacific,62,M,W,M,poss of more than 28.5 grams of marijuana,33.9449,-118.4059,0,1,0,0
2015-03-24,230.0,West Valley,18,M,B,M,possess 28.5 grams or less of marijuana,34.1367,-118.5496,0,0,0,0
2015-03-24,1850.0,Southeast,58,M,B,F,transport/sell/furnish/etc marijuana,33.9327,-118.2351,0,0,3,13
2015-03-24,1730.0,Olympic,27,M,O,F,transport/sell/furnish/etc marijuana,34.0472,-118.3003,0,2,3,14
2015-03-24,1000.0,Pacific,62,M,W,M,poss of more than 28.5 grams of marijuana,33.9449,-118.4059,0,1,0,0
2015-03-25,1550.0,Pacific,22,M,W,F,transport/sell/furnish/etc marijuana,33.9901,-118.4764,1,3,1,2
2015-03-25,1700.0,Southwest,47,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.2937,0,1,2,17
2015-03-26,1930.0,Van Nuys,38,M,W,F,possession marijuana for sale,34.1576,-118.4052,0,0,0,3
2015-03-26,1930.0,Van Nuys,25,M,O,F,possession marijuana for sale,34.1576,-118.4052,0,0,0,3
2015-03-26,2115.0,77th Street,25,M,B,F,possession marijuana for sale,33.9997,-118.2849,0,2,4,16
2015-03-27,1315.0,77th Street,43,F,B,F,unlawfully plant/cultivate/etc marijuana,33.9818,-118.3235,0,1,4,12
2015-03-27,1225.0,Southwest,18,M,B,F,possession marijuana for sale,33.998,-118.3294,0,0,4,11
2015-03-27,1515.0,Harbor,41,M,H,F,transport/sell/furnish/etc marijuana,33.7577,-118.2884,0,0,0,5
2015-03-27,30.0,Van Nuys,25,M,H,F,possession marijuana for sale,34.1985,-118.4662,0,1,1,7
2015-03-28,1920.0,Van Nuys,23,M,H,F,possession marijuana for sale,34.2012,-118.4723,0,1,1,5
2015-03-28,2345.0,Hollywood,25,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3361,0,4,2,5
2015-03-28,500.0,77th Street,21,M,H,F,possession marijuana for sale,33.9951,-118.3024,1,2,1,9
2015-03-29,1910.0,Hollenbeck,20,M,H,M,possess 28.5 grams or less of marijuana**,34.0794,-118.1974,0,0,4,11
2015-03-30,2300.0,Pacific,36,M,W,F,possession marijuana for sale,33.9989,-118.4369,0,2,5,8
2015-03-30,2345.0,Hollywood,23,M,B,M,possess 28.5 grams or less of marijuana,34.1016,-118.3387,0,5,2,4
2015-03-30,2330.0,Hollywood,25,M,H,M,possess 28.5 grams or less of marijuana,34.1016,-118.335,2,2,2,5
2015-03-31,1330.0,West LA,25,M,H,F,possession marijuana for sale,34.0419,-118.4314,3,6,1,6
2015-03-31,1040.0,77th Street,24,M,H,F,possession marijuana for sale,33.9661,-118.2849,1,1,4,14
2015-03-31,1055.0,West Valley,16,M,H,F,possession marijuana for sale,34.2048,-118.5099,0,0,1,7
2015-03-31,1515.0,West LA,22,M,H,F,possession marijuana for sale,34.0444,-118.3838,0,0,1,7
2015-03-31,1820.0,Southwest,25,F,H,F,transport/sell/furnish/etc marijuana,34.0274,-118.2915,2,3,4,16
2015-03-31,2215.0,Harbor,36,M,B,F,transport/sell/furnish/etc marijuana,33.7136,-118.2904,0,0,2,4
2015-04-01,2345.0,Pacific,35,M,O,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2015-04-01,1505.0,Olympic,62,M,O,F,possession marijuana for sale,34.0799,-118.3068,2,4,2,10
2015-04-01,950.0,Northeast,36,M,O,F,possession marijuana for sale,34.1191,-118.2385,0,0,3,8
2015-04-01,1800.0,Southwest,54,M,B,F,transport/sell/furnish/etc marijuana,34.0165,-118.3089,0,1,5,10
2015-04-01,1700.0,Pacific,20,M,W,F,possession marijuana for sale,33.9933,-118.4765,1,4,1,3
2015-04-02,1845.0,77th Street,17,M,H,F,possession marijuana for sale,33.9644,-118.2827,1,1,4,17
2015-04-02,1930.0,Hollywood,24,M,W,F,transport/sell/furnish/etc marijuana,34.1006,-118.3417,0,5,2,4
2015-04-03,1440.0,Hollywood,42,M,O,F,transport/sell/furnish/etc marijuana,34.0908,-118.3223,0,6,5,11
2015-04-03,127.0,N Hollywood,20,M,O,F,possession marijuana for sale,34.1869,-118.3987,0,2,3,5
2015-04-04,100.0,Hollywood,29,M,B,I,possess 28.5 grams or less of marijuana,34.1016,-118.3387,0,5,2,4
2015-04-06,1530.0,Van Nuys,25,M,O,F,possession marijuana for sale,34.1576,-118.4052,0,0,0,3
2015-04-06,1530.0,Van Nuys,44,M,W,F,possession marijuana for sale,34.1576,-118.4052,0,0,0,3
2015-04-06,1530.0,Van Nuys,36,M,O,F,possession marijuana for sale,34.1576,-118.4052,0,0,0,3
2015-04-06,1530.0,Van Nuys,28,M,W,F,possession marijuana for sale,34.1576,-118.4052,0,0,0,3
2015-04-07,900.0,Southeast,35,M,B,F,possession marijuana for sale,33.9383,-118.263,0,1,3,16
2015-04-07,1750.0,Topanga,18,M,W,I,possess 28.5 grams or less of marijuana,34.1974,-118.599,0,1,3,7
2015-04-07,210.0,N Hollywood,26,M,H,M,possess 28.5 grams or less of marijuana**,34.1758,-118.3844,1,4,2,9
2015-04-07,930.0,Southwest,20,M,H,F,possession marijuana for sale,34.0282,-118.3133,0,2,4,9
2015-04-08,1815.0,Southeast,52,M,B,F,transport/sell/furnish/etc marijuana,33.9289,-118.2916,0,0,2,8
2015-04-08,1745.0,Mission,55,F,W,M,poss of more than 28.5 grams of marijuana,34.3063,-118.4544,0,0,1,10
2015-04-08,1500.0,Hollenbeck,20,M,H,M,possess 28.5 grams or less of marijuana,34.0502,-118.2093,0,0,2,15
2015-04-08,2240.0,Central,25,M,B,F,possession marijuana for sale,34.0394,-118.2405,0,12,2,5
2015-04-08,1440.0,N Hollywood,22,F,H,F,unlawfully plant/cultivate/etc marijuana,34.1722,-118.3615,0,3,0,4
2015-04-08,1415.0,West LA,27,M,O,F,possession marijuana for sale,34.0419,-118.4602,0,0,2,4
2015-04-08,1300.0,Hollenbeck,40,M,B,M,possess 28.5 grams or less of marijuana,34.0515,-118.2107,0,0,2,12
2015-04-09,140.0,N Hollywood,23,M,H,I,possess 28.5 grams or less of marijuana,34.1903,-118.379,1,3,1,6
2015-04-09,1450.0,Central,30,M,B,F,transport/sell/furnish/etc marijuana,34.0449,-118.2458,6,12,0,5
2015-04-09,1910.0,Mission,21,M,H,I,possess 28.5 grams or less of marijuana,34.2295,-118.46,0,0,6,14
2015-04-10,1900.0,Southeast,20,M,B,F,possession marijuana for sale,33.9315,-118.232,0,0,2,10
2015-04-10,1900.0,Southeast,21,M,B,F,possession marijuana for sale,33.9315,-118.2335,0,0,2,11
2015-04-10,950.0,Hollywood,23,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3387,0,5,2,4
2015-04-11,1300.0,Central,54,F,B,F,transport/sell/furnish/etc marijuana,34.0428,-118.2461,6,13,1,6
2015-04-11,2330.0,Harbor,49,M,H,I,possess 28.5 grams or less of marijuana,33.8315,-118.3065,1,1,1,2
2015-04-11,2200.0,Central,22,M,H,M,possess 28.5 grams or less of marijuana**,34.0516,-118.2561,4,10,3,16
2015-04-12,1155.0,N Hollywood,35,M,B,M,possess 28.5 grams or less of marijuana**,34.1695,-118.3659,1,4,1,4
2015-04-13,1030.0,Pacific,21,M,W,M,possess 28.5 grams or less of marijuana,33.9433,-118.4072,0,0,0,0
2015-04-14,1640.0,Southwest,25,M,B,F,transport/sell/furnish/etc marijuana,34.0073,-118.298,0,1,4,15
2015-04-14,1525.0,Southwest,48,M,B,F,transport/sell/furnish/etc marijuana,34.0145,-118.2937,0,1,2,17
